main(40, .6, .5)
96: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 81.0124
97: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 81.8826
98: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 82.6619
99: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 83.5903
100: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 84.3958
101: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 85.3279
102: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 86.1589
103: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 87.0783
104: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 87.9092
105: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 88.8697
106: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 89.7444
107: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 90.6769
108: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 91.4777
109: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 92.3522
110: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 93.1972
111: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 94.1029
112: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 95.1594
113: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 95.8894
114: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 96.7619
115: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 97.649
116: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 98.6596
117: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 99.5061
118: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 100.4314
119: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 101.3687
120: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 102.2163
121: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 103.0605
122: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 103.9205
123: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 104.6977
124: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 105.6782
125: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 106.6891
126: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 107.6181
127: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 108.5408
128: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 109.324
129: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 110.3183
130: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 111.2674
131: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 112.2077
132: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 113.1243
133: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 113.9987
134: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 114.9249
135: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 115.8057
136: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 116.6322
137: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 117.6724
138: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 118.5118
139: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 119.3174
140: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 120.1467
141: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 121.0464
142: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 121.8682
143: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 122.744
144: Viorest: 2.8501e-05, aptitud: 1000.00000000000000000000, vector: 0.421423776045027180000.066185760243928637000.421395275186106420000.249699713383962100006.27753174386598540000 , tt: 123.7231
145: Viorest: 3.9004e-06, aptitud: 1000.00000000000000000000, vector: 0.318279205954826170000.093759366348692960000.482726226959155180000.482730127345214920007.23470165534010330000 , tt: 124.5738
146: Viorest: 3.9004e-06, aptitud: 1000.00000000000000000000, vector: 0.318279205954826170000.093759366348692960000.482726226959155180000.482730127345214920007.23470165534010330000 , tt: 125.3998
147: Viorest: 3.9004e-06, aptitud: 1000.00000000000000000000, vector: 0.318279205954826170000.093759366348692960000.482726226959155180000.482730127345214920007.23470165534010330000 , tt: 126.3797
148: Viorest: 3.9004e-06, aptitud: 1000.00000000000000000000, vector: 0.318279205954826170000.093759366348692960000.482726226959155180000.482730127345214920007.23470165534010330000 , tt: 127.2623
149: Viorest: 3.9004e-06, aptitud: 1000.00000000000000000000, vector: 0.318279205954826170000.093759366348692960000.482726226959155180000.482730127345214920007.23470165534010330000 , tt: 128.0319
150: Viorest: 3.9004e-06, aptitud: 1000.00000000000000000000, vector: 0.318279205954826170000.093759366348692960000.482726226959155180000.482730127345214920007.23470165534010330000 , tt: 128.8304
