main( 50, .9, .4)
163: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
164: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
165: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
166: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
167: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
168: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
169: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
170: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
171: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
172: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
173: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
174: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
175: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
176: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
177: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
178: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
179: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
180: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
181: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
182: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
183: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
184: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
185: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
186: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
187: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
188: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
189: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
190: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
191: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
192: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
193: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
194: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
195: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
196: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
197: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
198: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
199: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
200: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
201: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
202: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
203: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
204: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
205: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
206: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
207: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
208: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
209: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
210: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
211: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
212: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
213: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
214: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
215: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
216: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
217: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
218: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
219: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
220: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
221: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
222: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
223: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
224: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
225: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
226: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
227: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
228: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
229: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
230: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
231: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
232: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
233: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
234: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
235: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
236: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
237: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
238: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
239: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
240: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
241: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
242: Viorest: 5.5511e-17, aptitud: 1000.00000000000000000000, vector: 0.49570197092042723000 0.16956413549216912000 0.49570197092042717000 0.4243418052617838900011.39351265014565200000
